[2018-11-25T23:42:35.439+00:00] [icspcsne_server_2] [NOTIFICATION] [] [oracle.ics.audit] [tid: 179] [userId: ssaInstanceAdmin] [ecid: 0c4eecad-5e58-4986-bf8b-fa4c975c8a9a-000014c4,0] [APP: icswebapp] [partition-name: DOMAIN] [tenant-name: GLOBAL]  [ICS Audit Log]: [ssaInstanceAdmin,import,ICS_ProjectV2,ORCHSTRINGXPATHFUNCCOMPARE,OrchStringXpathFunction_Compare,01.00.0000] User ssaInstanceAdmin imported Integration OrchStringXpathFunction_Compare 01.00.0000
[2018-11-25T23:42:35.439+00:00] [icspcsne_server_2] [NOTIFICATION] [] [oracle.ics.audit] [tid: 179] [userId: ssaInstanceAdmin] [ecid: 0c4eecad-5e58-4986-bf8b-fa4c975c8a9a-000014c4,0] [APP: icswebapp] [partition-name: DOMAIN] [tenant-name: GLOBAL]  [ICS Audit Log]: [ssaInstanceAdmin,import,ICS_ProjectV2,ORCHSTRINGXPATHFUNLOWERUPPERCASE,OrchStringXpathFunction_LowerUpperCase,01.00.0000] User ssaInstanceAdmin imported Integration OrchStringXpathFunction_LowerUpperCase 01.00.0000
[2018-11-25T23:42:35.439+00:00] [icspcsne_server_2] [NOTIFICATION] [] [oracle.ics.audit] [tid: 179] [userId: ssaInstanceAdmin] [ecid: 0c4eecad-5e58-4986-bf8b-fa4c975c8a9a-000014c4,0] [APP: icswebapp] [partition-name: DOMAIN] [tenant-name: GLOBAL]  [ICS Audit Log]: [ssaInstanceAdmin,import,ICS_ProjectV2,ORCHSTRINGXPATHFUNENDSWITH,OrchStringXpathFunction_EndsWith,01.00.0000] User ssaInstanceAdmin imported Integration OrchStringXpathFunction_EndsWith 01.00.0000
[2018-11-25T23:42:35.439+00:00] [icspcsne_server_2] [NOTIFICATION] [] [oracle.ics.audit] [tid: 179] [userId: ssaInstanceAdmin] [ecid: 0c4eecad-5e58-4986-bf8b-fa4c975c8a9a-000014c4,0] [APP: icswebapp] [partition-name: DOMAIN] [tenant-name: GLOBAL]  [ICS Audit Log]: [ssaInstanceAdmin,import,ICS_PACKAGE,QA_ORCH_XPATHFUNC_STRING,QA_ORCH_XPATHFUNC_STRING,null] User ssaInstanceAdmin imported Package QA_ORCH_XPATHFUNC_STRING 
[2018-11-25T23:42:37.875+00:00] [icspcsne_server_2] [NOTIFICATION] [] [oracle.ics.audit] [tid: 61] [userId: ssaInstanceAdmin] [ecid: 0c4eecad-5e58-4986-bf8b-fa4c975c8a9a-000014c7,0] [APP: icswebapp] [partition-name: DOMAIN] [tenant-name: GLOBAL]  [ICS Audit Log]: [ssaInstanceAdmin,import,ICS_ProjectV2,ORCHMATHXPATHFUNCSUM2,OrchMathXpathFunction_Sum2,01.00.0000] User ssaInstanceAdmin imported Integration OrchMathXpathFunction_Sum2 01.00.0000
[2018-11-25T23:42:37.878+00:00] [icspcsne_server_2] [NOTIFICATION] [] [oracle.ics.audit] [tid: 61] [userId: ssaInstanceAdmin] [ecid: 0c4eecad-5e58-4986-bf8b-fa4c975c8a9a-000014c7,0] [APP: icswebapp] [partition-name: DOMAIN] [tenant-name: GLOBAL]  [ICS Audit Log]: [ssaInstanceAdmin,import,ICS_AppInstance,SOAPSYNCORDERARRAYWEBSERVICE,SOAPSyncOrderArrayWebService,null] User ssaInstanceAdmin imported Connection SOAPSyncOrderArrayWebService 
[2018-11-25T23:42:37.879+00:00] [icspcsne_server_2] [NOTIFICATION] [] [oracle.ics.audit] [tid: 61] [userId: ssaInstanceAdmin] [ecid: 0c4eecad-5e58-4986-bf8b-fa4c975c8a9a-000014c7,0] [APP: icswebapp] [partition-name: DOMAIN] [tenant-name: GLOBAL]  [ICS Audit Log]: [ssaInstanceAdmin,import,ICS_ProjectV2,ORCHMATHXPATHFUNCSUM1,OrchMathXpathFunction_Sum1,01.00.0000] User ssaInstanceAdmin imported Integration OrchMathXpathFunction_Sum1 01.00.0000
[2018-11-25T23:42:37.879+00:00] [icspcsne_server_2] [NOTIFICATION] [] [oracle.ics.audit] [tid: 61] [userId: ssaInstanceAdmin] [ecid: 0c4eecad-5e58-4986-bf8b-fa4c975c8a9a-000014c7,0] [APP: icswebapp] [partition-name: DOMAIN] [tenant-name: GLOBAL]  [ICS Audit Log]: [ssaInstanceAdmin,import,ICS_AppInstance,SOAPSYNCNODESETWEBSERVICE,SOAPSyncNodeSetWebService,null] User ssaInstanceAdmin imported Connection SOAPSyncNodeSetWebService 
[2018-11-25T23:42:37.879+00:00] [icspcsne_server_2] [NOTIFICATION] [] [oracle.ics.audit] [tid: 61] [userId: ssaInstanceAdmin] [ecid: 0c4eecad-5e58-4986-bf8b-fa4c975c8a9a-000014c7,0] [APP: icswebapp] [partition-name: DOMAIN] [tenant-name: GLOBAL]  [ICS Audit Log]: [ssaInstanceAdmin,import,ICS_ProjectV2,ORCHMATHXPATHFUNCABS,OrchMathXpathFunction_Abs,01.00.0000] User ssaInstanceAdmin imported Integration OrchMathXpathFunction_Abs 01.00.0000
[2018-11-25T23:42:37.879+00:00] [icspcsne_server_2] [NOTIFICATION] [] [oracle.ics.audit] [tid: 61] [userId: ssaInstanceAdmin] [ecid: 0c4eecad-5e58-4986-bf8b-fa4c975c8a9a-000014c7,0] [APP: icswebapp] [partition-name: DOMAIN] [tenant-name: GLOBAL]  [ICS Audit Log]: [ssaInstanceAdmin,import,ICS_ProjectV2,ORCHMATHXPATHFUNCCOUNT2,OrchMathXpathFunction_Count2,01.00.0000] User ssaInstanceAdmin imported Integration OrchMathXpathFunction_Count2 01.00.0000
[2018-11-25T23:42:37.880+00:00] [icspcsne_server_2] [NOTIFICATION] [] [oracle.ics.audit] [tid: 61] [userId: ssaInstanceAdmin] [ecid: 0c4eecad-5e58-4986-bf8b-fa4c975c8a9a-000014c7,0] [APP: icswebapp] [partition-name: DOMAIN] [tenant-name: GLOBAL]  [ICS Audit Log]: [ssaInstanceAdmin,import,ICS_ProjectV2,ORCHMATHXPATHFUNCCEILING,OrchMathXpathFunction_Ceiling,01.00.0000] User ssaInstanceAdmin imported Integration OrchMathXpathFunction_Ceiling 01.00.0000
[2018-11-25T23:42:37.880+00:00] [icspcsne_server_2] [NOTIFICATION] [] [oracle.ics.audit] [tid: 61] [userId: ssaInstanceAdmin] [ecid: 0c4eecad-5e58-4986-bf8b-fa4c975c8a9a-000014c7,0] [APP: icswebapp] [partition-name: DOMAIN] [tenant-name: GLOBAL]  [ICS Audit Log]: [ssaInstanceAdmin,import,ICS_ProjectV2,ORCHMATHXPATHFUNCFLOOR,OrchMathXpathFunction_Floor,01.00.0000] User ssaInstanceAdmin imported Integration OrchMathXpathFunction_Floor 01.00.0000
[2018-11-25T23:42:37.880+00:00] [icspcsne_server_2] [NOTIFICATION] [] [oracle.ics.audit] [tid: 61] [userId: ssaInstanceAdmin] [ecid: 0c4eecad-5e58-4986-bf8b-fa4c975c8a9a-000014c7,0] [APP: icswebapp] [partition-name: DOMAIN] [tenant-name: GLOBAL]  [ICS Audit Log]: [ssaInstanceAdmin,import,ICS_ProjectV2,ORCHMATHXPATHFUNCROUND,OrchMathXpathFunction_Round,01.00.0000] User ssaInstanceAdmin imported Integration OrchMathXpathFunction_Round 01.00.0000
[2018-11-25T23:42:37.880+00:00] [icspcsne_server_2] [NOTIFICATION] [] [oracle.ics.audit] [tid: 61] [userId: ssaInstanceAdmin] [ecid: 0c4eecad-5e58-4986-bf8b-fa4c975c8a9a-000014c7,0] [APP: icswebapp] [partition-name: DOMAIN] [tenant-name: GLOBAL]  [ICS Audit Log]: [ssaInstanceAdmin,import,ICS_ProjectV2,ORCHMATHXPATHFUNCCOUNT1,OrchMathXpathFunction_Count1,01.00.0000] User ssaInstanceAdmin imported Integration OrchMathXpathFunction_Count1 01.00.0000
[2018-11-25T23:42:37.880+00:00] [icspcsne_server_2] [NOTIFICATION] [] [oracle.ics.audit] [tid: 61] [userId: ssaInstanceAdmin] [ecid: 0c4eecad-5e58-4986-bf8b-fa4c975c8a9a-000014c7,0] [APP: icswebapp] [partition-name: DOMAIN] [tenant-name: GLOBAL]  [ICS Audit Log]: [ssaInstanceAdmin,import,ICS_PACKAGE,QA_ORCH_XPATHFUNC_MATHEMATICAL,QA_ORCH_XPATHFUNC_MATHEMATICAL,null] User ssaInstanceAdmin imported Package QA_ORCH_XPATHFUNC_MATHEMATICAL 
[2018-11-25T23:42:40.941+00:00] [icspcsne_server_2] [NOTIFICATION] [] [oracle.ics.audit] [tid: 151] [userId: ssaInstanceAdmin] [ecid: 0c4eecad-5e58-4986-bf8b-fa4c975c8a9a-000014cd,0] [APP: icswebapp] [partition-name: DOMAIN] [tenant-name: GLOBAL]  [ICS Audit Log]: [ssaInstanceAdmin,import,ICS_ProjectV2,ORCHDATEXPATHFUNCURRENTDATETIME,OrchDateXpathFunction_CurrentDateTime,01.00.0000] User ssaInstanceAdmin imported Integration OrchDateXpathFunction_CurrentDateTime 01.00.0000
[2018-11-25T23:42:40.942+00:00] [icspcsne_server_2] [NOTIFICATION] [] [oracle.ics.audit] [tid: 151] [userId: ssaInstanceAdmin] [ecid: 0c4eecad-5e58-4986-bf8b-fa4c975c8a9a-000014cd,0] [APP: icswebapp] [partition-name: DOMAIN] [tenant-name: GLOBAL]  [ICS Audit Log]: [ssaInstanceAdmin,import,ICS_ProjectV2,ORCHDATEXPATHFUNHOURSFROMDATETIM,OrchDateXpathFunction_HoursFromDateTime,01.00.0000] User ssaInstanceAdmin imported Integration OrchDateXpathFunction_HoursFromDateTime 01.00.0000
[2018-11-25T23:42:40.943+00:00] [icspcsne_server_2] [NOTIFICATION] [] [oracle.ics.audit] [tid: 151] [userId: ssaInstanceAdmin] [ecid: 0c4eecad-5e58-4986-bf8b-fa4c975c8a9a-000014cd,0] [APP: icswebapp] [partition-name: DOMAIN] [tenant-name: GLOBAL]  [ICS Audit Log]: [ssaInstanceAdmin,import,ICS_ProjectV2,ORCHDATEXPATHFUNMONTHFROMDATETIM,OrchDateXpathFunction_MonthFromDateTime,01.00.0000] User ssaInstanceAdmin imported Integration OrchDateXpathFunction_MonthFromDateTime 01.00.0000
[2018-11-25T23:42:40.943+00:00] [icspcsne_server_2] [NOTIFICATION] [] [oracle.ics.audit] [tid: 151] [userId: ssaInstanceAdmin] [ecid: 0c4eecad-5e58-4986-bf8b-fa4c975c8a9a-000014cd,0] [APP: icswebapp] [partition-name: DOMAIN] [tenant-name: GLOBAL]  [ICS Audit Log]: [ssaInstanceAdmin,import,ICS_ProjectV2,ORCHDATEXPATHFUNTIMEZONEFROMDATE,OrchDateXpathFunction_TimezoneFromDate,01.00.0000] User ssaInstanceAdmin imported Integration OrchDateXpathFunction_TimezoneFromDate 01.00.0000
[2018-11-25T23:42:40.943+00:00] [icspcsne_server_2] [NOTIFICATION] [] [oracle.ics.audit] [tid: 151] [userId: ssaInstanceAdmin] [ecid: 0c4eecad-5e58-4986-bf8b-fa4c975c8a9a-000014cd,0] [APP: icswebapp] [partition-name: DOMAIN] [tenant-name: GLOBAL]  [ICS Audit Log]: [ssaInstanceAdmin,import,ICS_ProjectV2,ORCHDATEXPATHFUNMINUTESFROMDURA,OrchDateXpathFunction_MinutesFromDuration,01.00.0000] User ssaInstanceAdmin imported Integration OrchDateXpathFunction_MinutesFromDuration 01.00.0000
[2018-11-25T23:42:40.943+00:00] [icspcsne_server_2] [NOTIFICATION] [] [oracle.ics.audit] [tid: 151] [userId: ssaInstanceAdmin] [ecid: 0c4eecad-5e58-4986-bf8b-fa4c975c8a9a-000014cd,0] [APP: icswebapp] [partition-name: DOMAIN] [tenant-name: GLOBAL]  [ICS Audit Log]: [ssaInstanceAdmin,import,ICS_ProjectV2,ORCHDATEXPATHFUNHOURSFROMDURATIO,OrchDateXpathFunction_HoursFromDuration,01.00.0000] User ssaInstanceAdmin imported Integration OrchDateXpathFunction_HoursFromDuration 01.00.0000
[2018-11-25T23:42:40.943+00:00] [icspcsne_server_2] [NOTIFICATION] [] [oracle.ics.audit] [tid: 151] [userId: ssaInstanceAdmin] [ecid: 0c4eecad-5e58-4986-bf8b-fa4c975c8a9a-000014cd,0] [APP: icswebapp] [partition-name: DOMAIN] [tenant-name: GLOBAL]  [ICS Audit Log]: [ssaInstanceAdmin,import,ICS_ProjectV2,ORCHDATEXPATHFUNTIMEZONEFROMDT,OrchDateXpathFunction_TimezoneFromDateTime,01.00.0000] User ssaInstanceAdmin imported Integration OrchDateXpathFunction_TimezoneFromDateTime 01.00.0000
